userId,movieId,rating,timestamp
288,6765,3.5,1097509773
286,2762,5,1119563021
33,509,5,939716661
357,3448,3,1348612553
596,595,4,1535709725
105,47099,4.5,1446750049
605,8368,4,1277175600
414,1950,4,961516989
517,357,5,1487957199
247,1073,4,1467661279
182,1665,2.5,1055156350
6,596,3,845554141
332,3033,3,1352673610
182,1198,3.5,1054781077
56,480,5,835799295
51,39183,5,1230929886
381,19,2.5,1165975855
229,509,3,838144451
212,168254,3,1528479504
545,2641,3.5,1240358462
600,1088,3.5,1237851304
76,56174,2,1439167954
177,5956,3.5,1435524666
305,185585,2.5,1531480381
606,4718,1,1177539635
66,2805,3,1113190083
414,428,4,961517308
552,2245,3,1111473212
68,2108,3,1230498355
156,4979,4.5,1106882088
68,1663,3,1230498333
68,1234,3.5,1158533066
167,608,3,1154723159
317,1258,5,1430517217
282,2997,4.5,1378490582
275,2020,5,1049077245
414,558,3,961681356
89,898,4,1520408274
313,4133,3,1030475516
226,1278,4,1095662963
44,780,3,869251860
140,5187,4,1055092948
156,3200,4,949201760
175,5410,0.5,1234188618
155,260,4,961889079
105,118696,4,1447580042
142,225,4,838934449
221,1263,5,1119984321
414,6932,4.5,1071615803
579,1688,4,958881146
19,2355,3,965705896
345,1203,5,1342827258
414,1769,3,961516093
377,1230,3.5,1340344449
129,6093,4.5,1167378152
599,45499,2.5,1498517506
489,93326,3.5,1332772681
184,105653,4,1537099119
594,2002,5,1108975130
42,2915,4,996258468
66,1247,5,1093143995
352,40815,4,1493674128
105,146028,4,1448000401
606,27815,5,1175728820
599,505,1,1519184346
560,1111,3.5,1469677595
373,594,5,846830279
249,87430,3,1355677442
517,136020,1,1487958095
232,2018,1.5,1182910568
290,3849,4,974938755
514,1197,5,1533872246
590,1474,1,1258417674
608,174,1.5,1117506975
230,2,2.5,1196305107
247,106782,4,1467644276
249,434,3.5,1356439367
19,1193,4,965702660
600,55052,1.5,1237711199
119,129354,4,1459195875
27,1021,4,962685525
178,2231,4.5,1163673637
91,2990,2,1112718050
573,43679,4,1186589244
414,55282,3,1273977946
484,3254,4,1342298387
12,168,5,1247264411
434,2791,3.5,1270606770
560,3967,3.5,1469654168
165,5415,3,1046741213
55,1357,0.5,1312747730
232,69436,3,1247191068
448,112171,2.5,1440870535
352,62374,4.5,1493675078
369,1288,3.5,1237083097
474,1748,4,1132173434
437,529,5,859721399
561,7438,4,1491090900
103,1994,4,1431957928
232,6534,2.5,1218169749
63,5945,1,1443200788
103,785,3.5,1431957768
274,30707,4,1171491999
538,80549,4.5,1307846747
599,235,3.5,1498501034
599,1095,4,1498498615
404,500,4,838375951
534,1923,4.5,1459787998
274,5833,4,1197273492
346,6993,4.5,1155066579
105,53953,4,1447563167
147,315,2,1203267735
599,594,3.5,1498501494
599,437,1.5,1519352118
68,4085,2,1158532324
555,2574,2,978747097
610,1199,4.5,1479543333
119,88744,4.5,1438440527
305,55276,5,1460136738
212,27773,4.5,1523216618
146,5810,3.5,1312508869
204,858,4,1327183341
599,3452,3,1498523482
287,2392,0.5,1110230841
323,111364,2,1422640881
312,1717,2,1043176423
425,1275,4,1085490790
559,1566,4,867760946
21,106487,4,1403460683
28,3256,2.5,1242289707
599,1254,3,1498523725
182,2136,0.5,1063285523
7,356,5,1106635915
340,349,4,848666375
608,423,3,1117507022
339,8874,3,1460185453
296,48394,4.5,1532993936
39,1287,4,974789232
119,128488,3,1439836951
83,6016,5,1332839803
365,160563,2.5,1489016807
274,1208,4,1202111741
391,1912,2,1030827275
201,788,4,939227013
186,2105,3,1031087700
606,48997,4,1178315740
290,24,3,975032355
247,49272,3,1467644482
380,5618,5,1493420453
322,11,4,1217676534
447,110,5,836960849
414,540,2,961682409
332,4887,2.5,1352673933
20,801,2.5,1054038390
274,145,2,1171758635
474,2243,4.5,1096640078
274,231,4.5,1171934649
387,1226,3,1117431548
68,3555,3.5,1158534728
608,5388,4,1117336806
103,88744,3.5,1431955319
474,586,2,1046886823
600,6155,2.5,1237713725
292,127323,1,1454617042
381,50872,3.5,1187320076
298,76093,3,1447518074
448,4104,1,1028111115
302,14,4,854472122
43,519,5,848994479
177,2010,3,1435535551
21,60397,3.5,1500702119
418,6863,3.5,1461865596
29,51540,4,1307948222
75,151,2,1158967103
477,2094,3,1201159540
524,788,3,852404399
560,2424,3.5,1469648975
357,337,3.5,1348612285
155,3175,4,961861723
169,588,5,1059427530
64,2657,4,1161521582
356,5225,4.5,1229141960
174,508,3,848487173
232,2804,3.5,1141776548
274,2296,3.5,1221685985
18,1208,3.5,1455051397
306,152077,2.5,1518380603
119,128620,3.5,1448742203
437,640,2,859721148
365,40815,3,1488332536
464,8984,4.5,1287399712
232,52458,3.5,1180747388
567,8961,3.5,1525286051
266,1097,2,945670679
482,786,4,1105395950
538,1907,4,1307846810
226,37384,2.5,1162662166
200,27831,4.5,1229889685
414,187595,3.5,1527977920
230,253,4,1196304655
91,161,3.5,1112711269
432,64614,4,1315244969
63,500,3,1443201103
551,7293,3.5,1504925836
555,1986,2,978823569
227,1923,4.5,1447189655
177,73017,4.5,1435524753
160,1713,5,971619496
95,5812,4,1053153715
364,736,4,869443366
107,62,5,829322340
370,260,2,1159162949
73,59315,4,1464275201
432,4973,3.5,1316391793
45,1500,3,951170182
12,222,5,1247263465
103,1954,5,1431957501
200,3882,4,1229878736
474,2416,1.5,1060106109
199,1356,3.5,1061308947
606,1916,3,1173392294
544,116,5,850688776
290,2937,4,974938193
297,1358,4,900871748
489,2690,2,1333656831
606,899,4,1171501243
88,4993,5,1331421804
596,5502,2.5,1535708451
607,2268,5,963080009
67,99114,4,1501274191
396,5445,2,1111688535
525,1307,3.5,1476481389
307,1073,4,1186161025
217,2944,4,955935806
479,5651,3,1039362123
599,5816,3,1498525316
491,1682,4.5,1522605223
414,2502,4,961436932
555,2256,2,978823349
6,366,3,845554962
119,106491,4.5,1442168751
216,2761,2,975211714
580,1090,4,1167791222
167,4878,3,1154718976
136,353,5,832449934
414,185,2,961515354
514,1978,2,1534086545
372,1352,2,874416058
28,1198,2.5,1234569517
465,457,4,959896015
361,5989,2.5,1204046052
414,3243,2,961439491
274,73321,3.5,1285018129
600,1327,2,1237710102
477,671,4,1200939242
232,69526,3.5,1247191024
18,60074,2.5,1455749302
182,2947,4,1057525941
599,139130,2.5,1498518165
89,2716,1.5,1520408304
80,51080,4,1377309102
590,5218,4,1258417922
438,736,3,1105664666
64,1059,3.5,1161564464
96,1291,4,964772731
160,4367,1,998514493
232,2716,3,1182909790
274,6807,4,1186752642
159,4014,2,1508641260
489,802,1,1332774482
307,46976,3.5,1186172988
567,60040,1.5,1525288699
62,45517,3,1525553893
82,337,2.5,1084468022
325,1968,3,1039395430
610,7202,3,1493848602
222,8529,3,1391375788
68,31049,2.5,1158533311
28,8970,3,1236313795
8,539,3,839463728
338,190221,1,1530148473
145,434,3,832105242
606,6308,4,1171405616
202,3255,4,974923893
28,6997,3,1242289886
477,745,5,1200939361
345,6787,4,1342828632
198,3246,5,1034136008
279,79132,4,1506394212
610,750,4.5,1479542905
573,5502,3,1248842682
542,6541,0.5,1163388746
275,1280,5,1049078169
428,586,2,1111523334
318,40815,3,1256504289
274,923,3,1203892747
561,67408,2.5,1491091634
57,272,3,972172467
377,272,4,1340341951
586,122918,5,1529899134
313,1690,1,1030474992
104,914,4,1048586285
525,81591,4,1476476648
610,5136,3.5,1493848655
89,78142,4.5,1520409453
489,783,3.5,1334588026
317,133115,4,1430611255
432,4023,4,1315244163
174,315,2,848487152
607,2193,3,963079058
354,4027,3.5,1200870386
249,95583,3,1361245601
413,4239,5,1484439923
555,1287,3,978749306
604,636,3,832080690
570,648,3.5,1181477128
606,4252,3.5,1171409265
336,2571,5,1122227310
204,8874,5,1327182806
43,1356,5,848995341
608,1676,3.5,1117408304
219,37733,2.5,1194686441
366,2959,4.5,1445546512
559,1073,3,865095819
66,6773,4,1099187633
187,111,4.5,1161849811
232,1240,4.5,1076951836
603,648,2,963177428
579,480,4,958881789
274,1968,4,1186729108
183,592,3,992331596
483,72554,4.5,1272239269
483,1721,2,1181496542
599,69481,3,1498524494
560,100383,3.5,1469657722
280,1580,3.5,1348532045
266,1171,3,945669322
91,2396,2,1112713344
274,558,4,1197272104
104,1288,4,1048590877
599,54274,0.5,1498502634
182,3896,1.5,1055154112
471,168252,4.5,1496669544
564,68135,4,1478452259
288,3418,4,976121165
151,609,4,855947434
525,56367,4.5,1476477548
601,5618,5,1521397600
275,5272,3,1049076250
182,436,3.5,1055153811
464,58025,2.5,1325589906
365,85510,2,1488594785
534,592,4,1459787996
59,2968,5,953610660
387,500,2.5,1095040501
249,96411,4,1382347281
305,4022,4.5,1460302550
427,5127,4,1053071316
561,79132,3.5,1491091990
135,3489,3,1009692784
20,3882,2.5,1054037657
483,4308,4.5,1178358386
305,2944,4,1494083411
474,49132,3.5,1180012289
414,6754,3,1064941581
425,1517,3.5,1085490360
517,5299,2,1492339529
256,267,3.5,1447000333
89,111146,4.5,1520408974
93,2161,5,942946932
202,2797,4,974923746
448,106916,4,1419784104
288,3450,4,975691588
305,4361,2,1520024306
266,2300,5,945670912
527,780,4,1033175078
142,367,4,838934155
526,778,4,1502132900
608,1591,3,1117505153
368,2135,3,975828739
599,2829,2.5,1498514578
199,7,3,940544181
599,26686,1,1519124422
610,153,3,1479544720
64,2959,4.5,1161520542
240,788,5,849123294
239,7254,3.5,1221866591
199,5378,1.5,1119190937
534,144734,4.5,1459787995
274,58870,3,1259707603
474,40946,2.5,1150143043
298,8810,2,1447598630
309,1952,1.5,1086565661
286,1396,3,1119561987
232,4367,3.5,1218165637
57,588,4,965796062
239,260,5,1221148002
274,1214,4,1171409571
6,497,3,845553819
522,50,4.5,1253430096
555,1081,4,978822355
248,106487,3,1534592079
20,1876,2,1054036210
474,1927,3.5,1107875275
474,307,4.5,1100119745
456,662,5,856883559
462,107702,3.5,1398516237
330,4896,4.5,1285905617
187,7153,4.5,1161849888
391,223,4,1030825064
345,1541,3.5,1342827795
599,2530,3,1519144738
414,6373,2.5,1103335744
567,122916,3,1525285052
288,6629,3,1138806887
16,1261,4,1377476629
603,3576,4,963176318
462,2369,1,1123892471
381,780,4,1164877227
605,3000,3,1277175648
305,2858,5,1460135380
520,1198,5,1326609042
212,2918,2.5,1490121478
274,68952,3.5,1253913784
221,58,4.5,1111176234
477,33493,4,1200940139
19,3396,5,965705896
448,7173,2.5,1137926409
477,1198,4,1200939393
197,293,5,947461684
526,4979,4,1502133553
177,1394,2,1435534360
555,380,4,978746471
414,1246,4,961517395
354,2011,3,1200941533
165,3996,4,1046741833
603,32,3,963179615
294,3667,1,966597280
217,1079,3,955943368
480,2985,2.5,1179178154
85,515,4,889468005
41,4720,3.5,1458943578
313,1466,3,1030557900
186,2288,4,1031079589
105,88235,4,1447537625
286,6086,5,1119562564
64,1036,3,1161520494
75,5952,4,1158982929
132,8808,2.5,1164646078
274,2542,3.5,1172364485
182,1527,4.5,1054779948
357,1276,5,1348611793
113,4083,4,980087736
610,5574,4,1493846068
411,448,4,835533637
140,26865,1,1117729380
6,368,5,845553726
83,1348,3,1333842775
63,6942,2.5,1443200654
22,37741,3.5,1268726773
428,19,1,1111523373
148,50872,3,1482548504
387,2728,3.5,1094876693
593,8368,3.5,1181007997
274,4638,2.5,1177013064
274,8836,4,1197190470
555,2408,3,978823527
217,435,3,955944863
357,2012,4,1348611249
596,78499,3.5,1535708446
253,916,2.5,1286642684
489,3481,3.5,1332773219
380,3082,5,1502222411
602,786,4,840876188
534,6536,4,1459787995
64,1320,3,1161528929
382,3703,5,1515249411
288,68954,4.5,1262706789
226,27882,4.5,1159220538
387,4437,4.5,1095122324
477,593,5,1200939621
249,95875,3.5,1356120495
194,1653,3.5,1110316600
474,4678,4,1046887498
219,4270,2.5,1194740212
219,3054,0.5,1194740461
465,3706,4,959895446
221,3983,5,1118246873
350,653,3,864941018
387,1248,4.5,1117437613
362,3006,3.5,1530643068
448,1839,3,1019128846
586,4963,4,1529899279
363,168252,4,1502584462
600,4975,3.5,1237743446
410,2174,3,990910094
275,3362,5,1049078088
489,69951,3,1333234384
68,2692,2,1158532200
183,3527,4,992331630
465,1089,5,959895993
105,66097,3,1446750714
404,349,4,838375720
269,95,3,850865423
313,2700,3,1030557804
274,27592,3,1171172672
606,27255,3.5,1201789185
561,4121,3,1491092403
212,152081,3,1490114901
381,5299,5,1200824311
386,32,3,842610360
222,3623,1.5,1391354095
460,32596,3.5,1359176624
292,594,3,1360446303
414,115713,4.5,1485656424
428,3176,3.5,1111487492
448,5248,1.5,1178981709
457,2959,5,993610718
371,1274,5,1407692391
222,34162,4,1391353001
26,434,2,836950379
414,72,4,961438532
103,2918,5,1431957241
318,7124,3.5,1315335343
489,2985,0.5,1334170539
480,5010,4,1179160872
304,1356,5,883381189
357,4896,3.5,1348611787
354,1407,4,1200870846
103,4848,5,1440773368
95,6873,4.5,1069614263
469,2393,4,965334440
318,89030,3,1417280140
563,134393,4.5,1446840989
465,2505,2,959896430
192,349,5,835128746
474,5247,0.5,1053021968
307,6888,0.5,1186172734
496,84374,3,1415166319
414,6365,4,1053623904
318,7153,3.5,1292695608
414,3393,1,1024928888
331,6377,4,1537157684
414,2996,2,961437615
21,4896,4,1418932147
89,47518,3,1520408573
223,6377,3.5,1226209859
448,158022,1.5,1490814292
448,83910,2.5,1325096888
283,1393,3,901227554
480,4255,3,1179166427
103,1033,4,1431969698
608,4993,4.5,1117407739
453,2997,5,972621282
6,359,3,845556412
603,535,5,953925210
294,3363,4,966595332
221,2186,4,1118246901
480,597,3,1179177776
249,30812,4,1346756269
103,2628,3.5,1431957094
409,1234,5,967920044
600,6659,3,1237761974
594,8620,0.5,1108950741
599,136449,4,1519243804
410,3987,3,990728533
606,50872,4,1201790023
42,805,5,996218329
177,59784,4,1435524865
567,34150,1,1525289430
564,69278,4.5,1481817625
518,1372,4,1056907482
135,2407,3,1009690943
307,26792,1.5,1196131245
284,595,4,832695208
339,164909,5,1494291540
307,292,2,1186161022
274,1552,4,1171943777
58,708,5,847719464
249,5171,3,1415415471
384,2268,4,994038436
282,3977,3,1378497826
294,3836,3,966595355
525,4963,4.5,1476479350
287,4963,2,1110230650
549,1198,4.5,1464282584
599,6947,3,1498525565
581,59315,4,1447007469
1,2450,4,964982620
104,6238,4,1048587200
196,2028,3,1460954279
554,2657,2,944900580
391,6,4,1030944221
597,1196,5,940420585
570,6323,4,1181554615
294,3208,1,966596646
179,784,3,852115609
608,4367,3.5,1117505207
522,1374,4.5,1297482385
64,2023,3.5,1161529245
448,97225,2.5,1381666482
599,142488,3.5,1498528944
306,98243,3,1518380598
448,303,3,1057592358
18,112334,4.5,1456614526
317,589,4,1430366011
511,55908,4,1522154697
232,32298,3,1218169812
29,98961,4.5,1362016565
387,5013,4,1094876931
438,8864,3.5,1107657890
84,141,3,857653240
466,116797,4.5,1439885122
388,1203,1,1386694132
428,6365,3,1111489458
330,1136,4.5,1285904378
102,553,4,835876272
438,3554,2.5,1105763114
298,47518,2,1466277911
42,486,3,996220281
28,4343,2.5,1277002280
21,1391,0.5,1468113524
260,910,2.5,1109411020
564,3948,4,1478453930
391,157,3,1031030792
572,1693,3,979922241
232,1994,4.5,1182907621
202,2018,4,975015867
232,2881,2.5,1217541051
66,2716,3.5,1093747713
607,1527,4,963079014
103,40819,4.5,1431968863
599,66785,3,1498523231
42,1461,3,996256069
318,3174,4.5,1421871669
365,65088,2.5,1488333310
58,480,4,847718544
322,34405,3.5,1217677288
475,1356,5,1498031794
233,8961,3.5,1529333680
493,4701,5,1001562930
517,91653,3,1487954079
480,2987,4,1179177730
288,2136,3,976120723
414,37741,3.5,1184683834
472,3100,4.5,1345842918
455,364,3,836436049
489,6934,0.5,1332772942
561,136020,2.5,1491094553
141,91500,3.5,1513130553
381,53326,2,1262977669
181,31,3,845469893
263,7153,4.5,1090948141
68,953,2.5,1180916203
365,135436,2.5,1489016507
20,2096,4,1054038145
599,6934,3,1498525204
182,1909,2,1075859283
177,3615,2.5,1435525355
183,3703,3,992331396
391,3005,1,1030944490
66,1918,3.5,1113188473
599,4849,3,1498524783
474,4676,0.5,1053021903
169,783,4,1059427166
201,2136,5,939811032
256,106489,3.5,1446580104
599,8720,2,1519367819
62,159093,3.5,1523047944
483,786,2,1181494991
271,2288,3.5,1234301793
160,1676,1,991076146
603,913,5,953925308
606,4886,4,1173570104
246,69951,4.5,1355956342
182,2606,3,1055156398
331,8784,4.5,1537158023
217,1848,3,955942221
166,1210,5,1188926273
218,1198,4,1111625101
384,1206,3,996929980
520,356,3.5,1326608943
409,2772,1,968978168
240,174,5,849123103
497,593,4,1429127162
179,1061,4,852114317
68,4886,4.5,1158531462
367,2747,3,997812555
249,5093,3,1354108065
254,293,4.5,1180447547
397,2359,3,1181966576
149,788,4,902085033
376,1372,3.5,1364932606
510,7028,2.5,1141160562
128,911,4,899033506
369,839,2.5,1237081708
558,3825,4,1035416340
562,4219,4,1368896096
209,185029,1.5,1524522232
23,7587,5,1107162995
152,57669,4,1450867797
249,2541,3.5,1440669053
475,53121,3.5,1498031167
68,2395,1.5,1158532979
82,6702,3.5,1084467134
428,551,4,1111524154
141,3552,5,1513132182
303,1097,5,1053303213
419,97866,5,1372972768
439,5952,4,1436944011
286,1682,4,1119563515
414,6816,4,1065799981
297,1616,3,900872180
132,7773,4,1157924253
249,6188,4.5,1353800571
307,5991,3,1186087834
597,1285,5,941641183
140,165,4,967049233
274,46976,1.5,1172023606
219,2403,3,1198782506
231,593,4,1433089510
298,57951,0.5,1447517619
437,1094,3,859721662
57,3081,4,972174580
82,5296,3.5,1084466524
307,4205,3,1186173589
414,49286,2.5,1199721825
597,1234,5,940361711
57,95,3,969754664
234,4203,4,1004408829
32,786,3,856736173
437,1291,4,859722162
606,321,4,1175637271
414,2275,4,961514724
160,2018,5,971619022
603,948,4,953926605
239,4262,4.5,1221159440
474,5755,2,1047043624
28,211,3,1242107980
1,1089,5,964982951
247,1380,1,1467936301
274,3213,3.5,1172008061
117,552,4,844163693
217,1474,1,955945372
332,1208,4,1352671696
483,96283,3,1415577117
380,107723,3,1502233002
111,3979,1.5,1516144021
274,8985,2,1171826890
202,1302,5,975015323
428,4022,2,1111489649
21,6503,3.5,1376823470
219,45499,3,1194932160
100,555,4,1100185936
73,134393,3.5,1464198449
326,48516,5,1322251825
575,2567,4,926510311
391,3159,4,1030825131
136,688,3,832450005
18,32,4,1455209840
599,1827,3.5,1519348902
469,541,5,965335217
45,3552,5,1020802351
18,1608,3,1455735712
561,52604,3.5,1491091645
534,90403,4,1459796538
176,485,3,840109075
381,34072,3.5,1164383580
339,114662,4,1460518984
177,89470,4,1435836951
354,2321,4,1200870858
294,2987,3,966633825
377,1244,4,1340341924
603,3503,5,953926854
3,720,0.5,1306463595
580,2528,2,1167861020
391,541,5,1030827097
534,66785,4.5,1459797031
249,48783,3.5,1355677775
6,460,3,845555281
249,6484,3,1355367083
79,3578,2,975282111
590,1367,3,1266472847
19,2026,2,965705322
339,81562,4,1460518893
590,3275,4,1258427576
132,788,2,1157922765
380,69481,4,1493420647
217,174,2,955945503
573,35836,5,1186589993
5,592,3,847434747
21,5952,2,1419025155
68,1704,4.5,1158531769
222,2205,3.5,1391354406
484,262,4,1342227803
608,4247,1,1117415751
263,300,3,940384910
387,125,2.5,1094877092
483,1409,1,1215896602
448,1208,4,1036695762
608,4238,3,1117507480
369,466,3,1237082947
33,1487,3,939716855
131,1221,4,1349840201
105,4718,3.5,1446573444
469,1222,5,965333794
232,6058,3,1218167998
235,515,3,841422667
483,2985,2.5,1181496792
346,4816,3,1125857879
239,593,3.5,1221158095
610,3999,3,1493846122
387,2290,4.5,1142665402
477,516,3.5,1200947108
216,1230,5,975212004
308,7153,3.5,1421373696
488,4178,3,1112382702
168,1193,4.5,1306801716
577,1961,4,945978437
520,81845,5,1326687572
275,298,2,1049076725
555,2403,3,978822865
405,3916,3.5,1295924979
312,346,3,1043175598
474,4171,4,1106575103
253,714,4.5,1286643868
555,2335,4,978747372
288,3020,2,976124761
600,2324,4.5,1237713239
160,2789,1,976797151
275,1296,4,1049079379
520,750,5,1326609343
266,440,2,945669464
448,135,2,1178982000
390,2571,4.5,1250335723
522,5464,4,1399611342
199,55820,4,1208645990
527,2355,5,1033174126
61,1208,4.5,1145531565
377,6303,5,1340344302
28,4772,3.5,1236314250
117,362,4,844163543
414,139644,4.5,1519593218
380,1148,5,1493420569
453,1060,3,972622883
567,1197,2.5,1525287953
572,1056,2,979923751
18,6709,3,1456919632
380,6058,3,1494528747
307,5696,2,1186257483
274,1882,1.5,1171759275
247,318,4.5,1467643895
413,8665,5,1484439902
380,117192,4,1494709303
414,1043,2,961514438
368,466,3,971275137
480,7361,4.5,1179160117
601,858,5,1441639429
146,3868,3,1312507737
125,142222,4,1475147204
167,1197,4.5,1154721881
599,7360,3,1498525728
520,1291,4,1326609205
381,7361,4,1200824433
377,2793,3.5,1340343994
428,6957,4,1111523815
50,92475,4,1514240149
21,32296,3.5,1500701989
370,2502,4,1159162567
331,4367,1.5,1537158101
474,1441,3,1047054453
501,647,4,844974214
314,1371,2,852051145
414,6374,2.5,1085505948
438,6936,3.5,1105653990
380,6250,3,1494071596
156,1580,3,946799679
94,2,4,843406960
414,7375,2,1113230265
292,80363,4,1421974548
580,32,5,1167790855
600,2798,2.5,1237714598
586,1374,5,1529900250
290,910,5,974938064
453,4223,4,1005965973
580,1860,3.5,1167791229
249,89745,5,1346756252
453,1784,4,1005966976
123,260,4.5,1447269141
41,3285,4,1458940228
219,44191,4.5,1194681384
412,2571,3,939114573
380,1769,3,1493668150
608,48,0.5,1117161754
377,4195,5,1340342648
135,2997,4,1009691846
380,5152,4,1494267437
140,986,5,949666758
91,5308,1.5,1112716954
305,85342,4,1460304870
249,34162,4,1347887049
156,1291,3.5,1106854910
474,3526,4,978575845
356,2005,4,1232431186
479,818,4,1039362294
328,8528,3,1494211637
610,70994,4.5,1493850164
599,1895,2.5,1498516050
139,3409,2,1453924610
294,2473,3,966596595
365,96110,3.5,1488594832
84,224,4,858772029
125,72226,5,1474294644
181,317,3,845469583
608,95,2,1117490752
375,2687,3.5,1225230848
294,2042,2,966596961
438,3623,3.5,1105667108
18,1721,4,1455748443
318,49917,4,1536153065
290,1234,4,974942189
603,45,4,963179538
105,714,4.5,1448196268
325,800,4,1039396510
198,4932,1,1034139038
140,49524,3.5,1180627544
599,4308,2.5,1498511831
560,71057,2.5,1469654817
177,65130,3.5,1435836889
139,5065,2.5,1453925174
177,81537,1.5,1435837216
298,34523,2,1467489720
1,1804,5,964983034
307,44397,1.5,1186258628
294,1215,4,966595143
142,588,5,838932017
103,84944,4,1431955459
305,73323,5,1460137048
414,2378,3,961596392
18,1784,3.5,1456672335
428,2028,3.5,1111524302
68,112183,1.5,1526948363
90,68,3,856354249
212,55247,3.5,1490115655
202,3105,4,974912821
517,2355,0.5,1487957127
450,70,2,974705218
599,56174,2.5,1498530930
599,2797,3.5,1498539915
385,610,3,834692018
474,4621,2,1046887573
18,1918,3.5,1455735827
182,608,5,1054780385
294,810,1,966597109
177,5459,2.5,1435526025
380,3988,3.5,1494613121
308,2953,3,1421374608
606,4936,4,1171831056
448,3869,4,1032164700
137,2940,4,1204863839
305,1259,4.5,1460135385
438,3421,3.5,1105667190
599,181,1,1519175718
610,83613,3,1493845677
594,8521,0.5,1108950819
41,6711,3.5,1458939575
200,8949,2,1229886846
597,1270,5,941641148
217,1018,2,955944568
517,2409,0.5,1487954047
275,2542,4,1049076555
437,590,5,859721360
137,953,4,1204859888
385,707,3,842892070
603,1573,5,963177645
233,1884,3,1529334166
125,2318,3.5,1474495364
599,833,1.5,1519330029
414,4161,3,997709153
527,3071,5,1033174045
477,56174,4,1200941094
477,77455,4.5,1296891183
387,7328,3.5,1195976321
6,531,3,845554296
42,612,2,996221474
304,222,3,936219523
305,67255,5,1460137656
469,1518,3,965334230
290,3559,4,974938725
365,99007,2.5,1488333466
10,78772,3,1455356988
448,1641,4,1019127396
336,36529,4,1139046225
382,47124,3.5,1515173781
153,520,2,1525552333
177,99112,3.5,1435837739
325,1387,5,1039398049
221,1252,4,1118246714
599,724,2.5,1498514607
517,2,3,1487954340
414,10,3,961515863
387,8957,3.5,1171002071
483,69951,5,1256431709
338,177765,2.5,1530148369
29,1262,4.5,1307906969
387,1237,5,1094875355
313,1347,3,1030475717
160,3034,4,971619114
315,1201,3,939922322
448,96861,1,1348777036
603,3263,3,963178439
453,1036,5,972621667
282,1721,3,1378490504
21,116797,2.5,1423422308
109,6,3,841108665
308,253,0.5,1421374364
105,541,4,1446571848
33,110,5,939648134
561,5989,3,1491092299
217,3406,2,956194704
73,58047,4.5,1464196245
68,69904,2.5,1261623763
377,410,4,1340342774
397,6993,4.5,1181967291
474,3566,4.5,1081177351
365,61132,3.5,1488332877
414,671,4,961438413
21,2948,4.5,1403460596
50,170705,3.5,1514498530
125,110330,4.5,1474296253
274,27604,3.5,1172275651
534,1198,4,1459787998
414,27801,4,1109612350
407,2571,5,1424349171
422,4220,4,986172320
328,8368,4,1494210783
191,306,5,829760898
57,2336,3,972172450
382,374,3.5,1515174691
577,2020,4,945978416
387,4552,3.5,1129704983
385,1197,4,865025275
477,5944,4,1200944446
381,4016,4,1167543120
480,5265,4.5,1179164483
64,2329,4,1161519962
199,1304,5,946523785
288,8910,4,1119981617
331,4223,4,1537158152
438,3082,2.5,1105664486
438,180,4,1105667381
391,2746,4,1032648752
453,3248,4,1005967764
577,2474,3,945978474
307,2571,3.5,1189455492
576,1347,1.5,1358151533
460,7022,3.5,1359177713
474,252,2,1046887638
26,592,4,836950245
177,117881,3.5,1435803436
111,71057,1.5,1516144107
453,1777,3,1005966944
479,2454,3,1039367332
45,6377,5,1057006897
45,356,5,951170194
376,1270,4.5,1364933313
423,1080,2,1155285428
383,2712,1,943570276
414,4602,3,1017669986
77,4878,1,1535107550
268,1965,4,940183286
182,4941,4,1054780088
249,27478,3.5,1346754180
201,435,4,941212999
43,595,5,848993693
274,6615,2.5,1171829171
51,26680,3.5,1230931737
470,292,5,849075031
510,40819,3.5,1141159637
520,2528,4,1326608059
166,1245,4.5,1188924970
217,1954,2,955935905
414,4233,2,1003247888
177,1955,5,1435535665
600,5171,1.5,1237851484
330,594,3,1285905419
372,163,3,874416773
474,6062,3,1056977202
573,45499,3.5,1248842633
131,50,4,1349840171
514,2762,4,1533872490
470,420,3,849075682
571,1278,4,966900180
340,153,4,848666356
186,1259,4,1031087825
474,48783,3,1180012313
182,2997,5,1054781156
517,140359,3,1487956029
480,8641,4.5,1179164266
275,3134,2,1049078197
66,5283,4,1113190503
559,314,4,845476475
295,1586,2,1320064451
95,1210,4.5,1105400853
522,2141,1.5,1253342906
64,588,4,1161520247
422,4187,4,986172401
476,13,3,835022487
89,1079,3,1520408310
155,592,3,961861424
132,38061,2.5,1329983541
484,87306,3.5,1342297329
453,3146,4,1005967558
222,1682,4,1391351595
525,70862,3,1476477379
433,296,5,1506823837
368,849,2,971277040
587,3448,4,953137328
230,2502,2.5,1196304832
68,1036,3,1158531885
45,2431,5,951170595
555,592,3,978749155
561,6664,3.5,1491092050
599,3087,4.5,1498539306
601,1193,4,1521467829
332,922,4.5,1352671024
352,103249,4,1493674543
414,1600,3,961518195
286,2995,3.5,1119564174
415,3730,4,1382470210
68,44191,3,1158531296
603,645,3,953924781
318,168612,3.5,1511041378
441,8917,5,1451167717
572,111,4,945889997
294,719,1,966596781
296,169034,4.5,1532994043
584,420,4,834987751
589,235,4,856043305
409,3219,3,968978362
68,708,3,1158532899
305,2716,4,1511719000
86,6377,4.5,1344082872
139,6378,2,1453924306
474,6016,4,1100119665
570,3052,3.5,1181475833
1,2959,5,964983282
