itemset,hypothesis,conclusion,rule,frequency,confidence,lift,interest,rule ID
"(318, 4993, 7153)","(318, 7153)",4993,"(318, 7153)-->4993",0.026604068857589983,0.32352941176470584,0.7685326918871637,-0.09744085427598276,210
"(318, 7153, 58559)","(318, 58559)",7153,"(318, 58559)-->7153",0.027386541471048513,0.2857142857142857,0.8298701298701299,-0.05857366420746701,211
"(318, 58559, 79132)","(318, 58559)",79132,"(318, 58559)-->79132",0.027386541471048513,0.3142857142857143,3.265505226480836,0.21804158283031522,212
"(318, 58559, 79132)","(58559, 79132)",318,"(58559, 79132)-->318",0.03599374021909233,0.23913043478260868,0.24947648624667257,-0.7193985167040893,213
"(356, 480, 648)","(356, 480)",648,"(356, 480)-->648",0.03599374021909233,0.2173913043478261,1.1202664796633943,0.02333809621011093,214
"(356, 480, 648)","(356, 648)",480,"(356, 648)-->480",0.026604068857589983,0.29411764705882354,1.2203972498090145,0.05311608211359661,215
"(356, 480, 648)","(480, 648)",356,"(480, 648)-->356",0.01643192488262911,0.47619047619047616,0.35361500788578065,-0.8704448915716522,216
"(356, 590, 2571)","(590, 2571)",356,"(590, 2571)-->356",0.01643192488262911,0.47619047619047616,0.35361500788578065,-0.8704448915716522,217
"(356, 593, 1704)","(593, 1704)",356,"(593, 1704)-->356",0.025039123630672927,0.34374999999999994,0.2552658338175479,-1.0028853677621283,218
"(356, 593, 2762)","(356, 2762)",593,"(356, 2762)-->593",0.025039123630672927,0.3125,0.23729946524064172,-1.0044014084507042,219
"(356, 1196, 2858)","(356, 2858)",1196,"(356, 2858)-->1196",0.03286384976525822,0.23809523809523808,0.12763662511984658,-1.627319472389895,220
"(356, 1704, 2028)","(1704, 2028)",356,"(1704, 2028)-->356",0.024256651017214397,0.3225806451612903,0.23954565050327079,-1.024054722600838,221
"(356, 2571, 3578)","(356, 3578)",2571,"(356, 3578)-->2571",0.017996870109546165,0.4347826086956522,0.20518913364588018,-1.684153228550044,222
"(457, 480, 589)","(457, 480)",589,"(457, 480)-->589",0.017214397496087636,0.4545454545454546,0.4364455979782802,-0.5869255939678475,223
"(457, 480, 589)","(457, 589)",480,"(457, 589)-->480",0.018779342723004695,0.4166666666666667,1.728896103896104,0.17566510172143976,224
"(480, 1196, 1210)","(480, 1196)",1210,"(480, 1196)-->1210",0.01564945226917058,0.5,0.28063241106719367,-1.2816901408450705,225
"(480, 1291, 2571)","(480, 1291)",2571,"(480, 1291)-->2571",0.01564945226917058,0.5,0.2359675036927622,-1.6189358372456963,226
"(480, 1291, 2571)","(480, 2571)",1291,"(480, 2571)-->1291",0.01643192488262911,0.47619047619047616,0.9815668202764977,-0.008942544153811793,227
"(527, 858, 1221)","(527, 1221)",858,"(527, 1221)-->858",0.01564945226917058,0.5,0.5190901705930138,-0.46322378716744916,228
"(527, 1210, 1270)","(527, 1270)",1210,"(527, 1270)-->1210",0.01564945226917058,0.5,0.28063241106719367,-1.2816901408450705,229
"(541, 589, 1196)","(541, 589)",1196,"(541, 589)-->1196",0.01564945226917058,0.5,0.26803691275167785,-1.365414710485133,230
"(541, 589, 1196)",541,"(589, 1196)","541-->(589, 1196)",0.023474178403755867,0.33333333333333337,1.9722222222222225,0.16431924882629112,231
"(541, 589, 1196)","(541, 1196)",589,"(541, 1196)-->589",0.01564945226917058,0.5,0.4800901577761082,-0.5414710485133021,232
"(589, 593, 2762)","(589, 2762)",593,"(589, 2762)-->593",0.03442879499217527,0.25,0.18983957219251338,-1.0669014084507042,233
"(589, 1036, 1196)","(589, 1036)",1196,"(589, 1036)-->1196",0.024256651017214397,0.3225806451612903,0.17292704048495344,-1.5428340653238428,234
"(589, 1196, 1270)","(589, 1270)",1196,"(589, 1270)-->1196",0.03286384976525822,0.23809523809523808,0.12763662511984658,-1.627319472389895,235
"(593, 608, 1197)","(593, 608)",1197,"(593, 608)-->1197",0.018779342723004695,0.4166666666666667,2.3051948051948052,0.2359154929577465,236
"(593, 608, 1197)","(608, 1197)",593,"(608, 1197)-->593",0.01643192488262911,0.47619047619047616,0.36159918512859685,-0.8407109322602281,237
"(648, 1196, 1198)","(648, 1198)",1196,"(648, 1198)-->1196",0.01564945226917058,0.5,0.26803691275167785,-1.365414710485133,238
"(858, 1193, 1210)","(858, 1193)",1210,"(858, 1193)-->1210",0.017214397496087636,0.4545454545454546,0.25512037369744883,-1.327144686299616,239
"(858, 1193, 1210)","(1193, 1210)",858,"(1193, 1210)-->858",0.01643192488262911,0.47619047619047616,0.4943715910409655,-0.487033310976973,240
"(858, 1210, 1270)","(858, 1270)",1210,"(858, 1270)-->1210",0.01643192488262911,0.47619047619047616,0.26726896292113683,-1.3054996646545942,241
"(858, 1221, 2858)","(1221, 2858)",858,"(1221, 2858)-->858",0.01564945226917058,0.5,0.5190901705930138,-0.46322378716744916,242
"(1036, 1196, 1198)","(1036, 1198)",1196,"(1036, 1198)-->1196",0.04303599374021909,0.2181818181818182,0.11696156192800489,-1.6472328923033148,243
"(1036, 1198, 1291)","(1036, 1291)",1198,"(1036, 1291)-->1198",0.01564945226917058,0.5,0.40804597701149425,-0.7253521126760563,244
"(1089, 1221, 2571)","(1089, 1221)",2571,"(1089, 1221)-->2571",0.01564945226917058,0.5,0.2359675036927622,-1.6189358372456963,245
"(1089, 2028, 2571)","(1089, 2028)",2571,"(1089, 2028)-->2571",0.01564945226917058,0.5,0.2359675036927622,-1.6189358372456963,246
"(1196, 1198, 2115)","(1196, 2115)",1198,"(1196, 2115)-->1198",0.023474178403755867,0.33333333333333337,0.27203065134099624,-0.8920187793427229,247
"(1196, 1210, 7153)","(1210, 7153)",1196,"(1210, 7153)-->1196",0.04381846635367762,0.21428571428571427,0.11487296260786192,-1.6511289961994189,248
"(1196, 1270, 1291)","(1270, 1291)",1196,"(1270, 1291)-->1196",0.03286384976525822,0.23809523809523808,0.12763662511984658,-1.627319472389895,249
"(1196, 1291, 4993)","(1291, 4993)",1196,"(1291, 4993)-->1196",0.023474178403755867,0.33333333333333337,0.17869127516778524,-1.5320813771517998,250
"(1196, 2571, 2959)","(2571, 2959)",1196,"(2571, 2959)-->1196",0.017996870109546165,0.4347826086956522,0.23307557630580683,-1.430632101789481,251
"(1196, 2762, 2858)","(2762, 2858)",1196,"(2762, 2858)-->1196",0.01564945226917058,0.5,0.26803691275167785,-1.365414710485133,252
"(1196, 4993, 6539)","(4993, 6539)",1196,"(4993, 6539)-->1196",0.032081377151799685,0.24390243902439027,0.13074971353740383,-1.6215122714607428,253
"(1197, 2028, 2571)","(1197, 2028)",2571,"(1197, 2028)-->2571",0.01564945226917058,0.5,0.2359675036927622,-1.6189358372456963,254
"(1197, 2028, 2571)","(1197, 2571)",2028,"(1197, 2571)-->2028",0.017214397496087636,0.4545454545454546,0.5527203529106479,-0.36783326219945933,255
"(1198, 1210, 2115)","(1198, 2115)",1210,"(1198, 2115)-->1210",0.041471048513302036,0.20754716981132074,0.11648892534864641,-1.5741429710337498,256
"(1198, 2028, 2571)","(1198, 2028)",2571,"(1198, 2028)-->2571",0.04381846635367762,0.21428571428571427,0.10112893015404094,-1.9046501229599822,257
"(1198, 2028, 3578)","(2028, 3578)",1198,"(2028, 3578)-->1198",0.025039123630672927,0.3125,0.2550287356321839,-0.9128521126760563,258
"(1198, 2115, 2571)","(2115, 2571)",1198,"(2115, 2571)-->1198",0.025039123630672927,0.3125,0.2550287356321839,-0.9128521126760563,259
"(1198, 2571, 3578)","(1198, 3578)",2571,"(1198, 3578)-->2571",0.04460093896713615,0.22807017543859648,0.10763429993003187,-1.8908656618070998,260
"(1210, 2571, 3578)","(1210, 3578)",2571,"(1210, 3578)-->2571",0.04538341158059468,0.22413793103448273,0.10577853613813476,-1.8947979062112137,261
"(1210, 2571, 3793)","(1210, 3793)",2571,"(1210, 3793)-->2571",0.01564945226917058,0.5,0.2359675036927622,-1.6189358372456963,262
"(2028, 2571, 4993)","(2028, 4993)",2571,"(2028, 4993)-->2571",0.01643192488262911,0.47619047619047616,0.22473095589786873,-1.64274536105522,263
"(2571, 4993, 5952)","(2571, 5952)",4993,"(2571, 5952)-->4993",0.024256651017214397,0.3225806451612903,0.7662789303273773,-0.09838962087939829,264
"(2571, 58559, 79132)","(2571, 58559)",79132,"(2571, 58559)-->79132",0.01643192488262911,0.47619047619047616,4.94773519163763,0.3799463447350771,265
"(4226, 4993, 7153)","(4226, 4993)",7153,"(4226, 4993)-->7153",0.01564945226917058,0.5,1.4522727272727274,0.1557120500782473,266
"(4226, 4993, 7153)","(4226, 7153)",4993,"(4226, 7153)-->4993",0.01643192488262911,0.47619047619047616,1.1311736590547,0.05522021014978756,267
"(4993, 5952, 7153)","(4993, 5952)",7153,"(4993, 5952)-->7153",0.048513302034428794,0.24193548387096772,0.7027126099706745,-0.10235246605078499,268
"(4993, 5952, 7153)","(5952, 7153)",4993,"(5952, 7153)-->4993",0.046948356807511735,0.25,0.5938661710037174,-0.1709702660406886,269
"(4993, 6539, 7153)","(6539, 7153)",4993,"(6539, 7153)-->4993",0.01564945226917058,0.5,1.1877323420074348,0.0790297339593114,270
"(4993, 7153, 58559)","(4993, 58559)",7153,"(4993, 58559)-->7153",0.018779342723004695,0.5,1.4522727272727274,0.1557120500782473,271
"(4993, 7153, 58559)","(7153, 58559)",4993,"(7153, 58559)-->4993",0.04460093896713615,0.2105263157894737,0.5000978282136568,-0.2104439502512149,272
"(7153, 58559, 79132)","(7153, 79132)",58559,"(7153, 79132)-->58559",0.017214397496087636,0.5,3.0428571428571427,0.3356807511737089,273
